YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W17,FI,4492267.0,211770,0,160933,0,16317,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W17,FI,4492267.0,199200,0,17266,0,173,0,0,0,0,0,0,FI,ALL,AZ,5533793
2021-W08,FI,4492267.0,22600,0,8775,0,3,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W09,FI,4492267.0,200,0,7802,0,76,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W11,FI,4492267.0,31200,0,3824,0,8,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W31,FI,4492267.0,205920,0,38288,0,172759,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W32,FI,4492267.0,16800,0,8,0,116,0,0,0,0,0,0,FI,ALL,AZ,5533793
2021-W37,FI,4492267.0,126360,0,9416,0,94099,132,0,0,0,0,0,FI,ALL,COM,5533793
2021-W36,FI,4492267.0,196560,0,10860,0,145537,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W35,FI,4492267.0,197730,0,13200,0,171342,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W13,FI,4492267.0,45600,0,16846,0,34,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W32,FI,4492267.0,205920,0,29583,0,189187,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W33,FI,4492267.0,306540,0,26519,0,175126,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W34,FI,4492267.0,318240,0,18049,0,163261,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W19,FI,4492267.0,36000,0,18508,0,7721,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W21,FI,4492267.0,72000,0,25386,0,11260,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W18,FI,4492267.0,36000,0,21891,0,2580,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W16,FI,4492267.0,38400,0,12594,0,2405,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W17,FI,4492267.0,46800,0,18231,0,1230,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W24,FI,4492267.0,284310,0,199024,0,103765,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W24,FI,4492267.0,74400,0,21502,0,11448,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W25,FI,4492267.0,358020,0,117584,0,99975,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W28,FI,4492267.0,197730,0,58715,0,144949,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W29,FI,4492267.0,197730,0,46413,0,172525,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W27,FI,4492267.0,197730,0,81162,0,148546,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W26,FI,4492267.0,359190,0,124944,0,129023,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W22,FI,4492267.0,36000,0,19780,0,18560,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W30,FI,4492267.0,197730,0,41758,0,184022,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W23,FI,4492267.0,284310,0,196152,0,100267,0,0,0,0,0,0,FI,ALL,COM,5533793
2021-W38,FI,4492267.0,127530,0,9572,0,86162,6348,0,0,0,0,0,FI,ALL,COM,5533793
2021-W39,FI,4492267.0,314730,0,9332,0,69890,18235,0,0,0,0,0,FI,ALL,COM,5533793
2021-W44,FI,4492267.0,83070,0,11340,0,27921,17753,0,0,0,0,0,FI,ALL,COM,5533793
2022-W02,FI,4492267.0,12000,0,1456,0,4064,146306,592,0,0,0,0,FI,ALL,MOD,5548241
2022-W03,FI,4492267.0,37200,0,1310,0,3449,138063,486,0,0,0,0,FI,ALL,MOD,5548241
2021-W40,FI,4492267.0,86580,0,10426,0,53658,16492,0,0,0,0,0,FI,ALL,COM,5533793
2022-W08,FI,4492267.0,81000,0,0,0,0,0,0,0,0,0,0,FI,ALL,NVXD,5548241
2022-W17,FI,4492267.0,655200,0,533,0,876,8128,17134,0,0,0,0,FI,ALL,COM,5548241
2022-W04,FI,4492267.0,43200,0,1140,0,2647,83781,406,0,0,0,0,FI,ALL,MOD,5548241
2021-W04,FI,4492267.0,6000,0,2571,0,1,0,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W41,FI,4492267.0,86580,0,16128,0,48587,13958,0,0,0,0,0,FI,ALL,COM,5533793
2020-W53,FI,4492267.0,36075,0,5687,0,0,0,0,0,0,0,0,FI,ALL,COM,5525292
2022-W10,FI,4492267.0,57000,0,0,0,0,0,0,0,0,0,0,FI,ALL,NVXD,5548241
2021-W48,FI,4492267.0,58800,0,1060,0,2451,10097,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W47,FI,4492267.0,117600,0,924,0,2485,6358,0,0,0,0,0,FI,ALL,MOD,5533793
2021-W06,FI,4492267.0,12000,0,1352,0,1,0,0,0,0,0,0,FI,ALL,MOD,5533793
2022-W12,FI,4492267.0,57000,0,0,0,0,0,0,0,0,0,0,FI,ALL,NVXD,5548241
2021-W51,FI,4492267.0,56500,0,610,0,1387,44292,50,0,0,0,0,FI,ALL,MOD,5533793
2021-W49,FI,4492267.0,117600,0,1045,0,2185,15727,0,0,0,0,0,FI,ALL,MOD,5533793
2020-W52,FI,4492267.0,9750,0,27,0,0,0,0,0,0,0,0,FI,ALL,COM,5525292
2022-W46,FI,4492267.0,256320,0,0,0,0,0,0,0,0,0,0,FI,ALL,COMBA.4-5,5548241
2022-W47,FI,4492267.0,224640,0,0,0,0,0,0,0,0,0,0,FI,ALL,COMBA.4-5,5548241
2021-W42,FI,4492267.0,87750,0,17189,0,45288,9628,0,0,0,0,0,FI,ALL,COM,5533793
2021-W43,FI,4492267.0,87750,0,15461,0,41945,13180,0,0,0,0,0,FI,ALL,COM,5533793
2021-W52,FI,4492267.0,58800,0,976,0,2539,94848,199,0,0,0,0,FI,ALL,MOD,5533793
2022-W44,FI,4492267.0,256320,0,0,0,0,0,0,0,0,0,0,FI,ALL,COMBA.4-5,5548241
2022-W11,FI,4492267.0,219510,0,716,0,2257,12195,857,0,0,0,0,FI,ALL,COM,5548241
2022-W14,FI,4492267.0,9600,0,51,0,174,1818,9986,0,0,0,0,FI,ALL,MOD,5548241
2022-W12,FI,4492267.0,219510,0,602,0,1637,12559,3756,0,0,0,0,FI,ALL,COM,5548241
2022-W45,FI,4492267.0,256320,0,0,0,0,0,0,0,0,0,0,FI,ALL,COMBA.4-5,5548241
2022-W10,FI,4492267.0,223050,0,696,0,2739,13929,626,0,0,0,0,FI,ALL,COM,5548241
2022-W15,FI,4492267.0,9600,0,33,0,124,1352,6616,0,0,0,0,FI,ALL,MOD,5548241
2021-W02,FI,4492267.0,4800,0,2,0,0,0,0,0,0,0,0,FI,ALL,MOD,5533793
2022-W16,FI,4492267.0,242190,0,477,0,884,7893,19894,0,0,0,0,FI,ALL,COM,5548241
2021-W24,FR,53179816.0,3521700,0,1258132,0,1675964,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W24,FR,53179816.0,314400,0,8178,0,451577,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W24,FR,53179816.0,168000,0,56029,0,194,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2022-W04,FR,53179816.0,2073300,0,17802,0,78684,459365,14266,10,0,0,0,FR,ALL,MOD,67871925
2021-W14,FR,53179816.0,1838070,0,997877,0,548719,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W14,FR,53179816.0,465600,0,168852,0,45705,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W39,FR,53179816.0,4119570,0,138723,0,268768,240066,228,1,0,0,0,FR,ALL,COM,67656682
2021-W39,FR,53179816.0,3453500,0,45802,0,125901,68807,38,0,0,0,0,FR,ALL,MOD,67656682
2021-W08,FR,53179816.0,277200,0,25253,0,18836,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W43,FR,53179816.0,627600,0,20677,0,37066,12867,15,0,0,0,0,FR,ALL,MOD,67656682
2021-W49,FR,53179816.0,2370420,0,106347,0,423522,3091991,2243,1,0,0,0,FR,ALL,COM,67656682
2021-W49,FR,53179816.0,630400,0,23376,0,106646,965667,320,0,0,0,0,FR,ALL,MOD,67656682
2021-W40,FR,53179816.0,1234800,0,43602,0,109942,83619,36,0,0,0,0,FR,ALL,MOD,67656682
2022-W05,FR,53179816.0,986200,0,10814,0,62649,301484,14671,6,0,0,0,FR,ALL,MOD,67871925
2021-W25,FR,53179816.0,4410900,0,891536,0,2057103,2,0,0,0,0,0,FR,ALL,COM,67656682
2021-W25,FR,53179816.0,474000,0,147100,0,341058,1,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W25,FR,53179816.0,24000,0,6270,0,365045,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W25,FR,53179816.0,192000,0,44361,0,205,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W15,FR,53179816.0,192000,0,474368,0,2410,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W20,FR,53179816.0,456000,0,382790,0,62681,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W33,FR,53179816.0,3536910,0,684648,0,1443386,5,0,0,0,0,0,FR,ALL,COM,67656682
2021-W33,FR,53179816.0,1868400,0,177258,0,233844,1,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W06,FR,53179816.0,3005520,0,36414,0,179422,803316,24189,25,0,0,0,FR,ALL,COM,67871925
2021-W09,FR,53179816.0,762840,0,451282,0,319790,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W09,FR,53179816.0,504000,0,484238,0,219,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W41,FR,53179816.0,1227330,0,130157,0,172731,349125,145,1,0,0,0,FR,ALL,COM,67656682
2021-W41,FR,53179816.0,2252700,0,39804,0,88657,90244,36,0,0,0,0,FR,ALL,MOD,67656682
2022-W15,FR,53179816.0,70800,0,696,0,1298,5307,13492,59,0,0,0,FR,ALL,MOD,67871925
2022-W15,FR,53179816.0,547200,0,5961,0,13206,62041,172393,504,0,0,0,FR,ALL,COM,67871925
2021-W03,FR,53179816.0,384930,0,656329,0,1222,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W02,FR,53179816.0,522600,0,348042,0,621,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W02,FR,53179816.0,51600,0,2416,0,0,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W51,FR,53179816.0,2720400,0,44922,0,143078,1238928,1173,1,0,0,0,FR,ALL,MOD,67656682
2021-W26,FR,53179816.0,4405050,0,814767,0,2223501,5,0,0,0,0,0,FR,ALL,COM,67656682
2021-W26,FR,53179816.0,502800,0,106125,0,373866,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W26,FR,53179816.0,316000,0,41663,0,203,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W52,FR,53179816.0,4455700,0,41296,0,140060,1147044,4128,1,0,0,0,FR,ALL,MOD,67656682
2021-W34,FR,53179816.0,460800,0,145989,0,280554,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W36,FR,53179816.0,2535390,0,277550,0,719497,164797,20,0,0,0,0,FR,ALL,COM,67656682
2021-W16,FR,53179816.0,1838070,0,1134630,0,867727,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W16,FR,53179816.0,266400,0,139685,0,134224,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W42,FR,53179816.0,1306800,0,30395,0,48855,11724,11,0,0,0,0,FR,ALL,MOD,67656682
2022-W07,FR,53179816.0,2692320,0,24563,0,128433,578569,24496,14,0,0,0,FR,ALL,COM,67871925
2022-W01,FR,53179816.0,4222530,0,131397,0,358038,1913771,8162,6,0,0,0,FR,ALL,COM,67871925
2022-W01,FR,53179816.0,1329600,0,71815,0,247050,2046370,14435,6,0,0,0,FR,ALL,MOD,67871925
2021-W04,FR,53179816.0,74600,0,19580,0,34,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W27,FR,53179816.0,1261200,0,98722,0,230814,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W37,FR,53179816.0,1638000,0,213346,0,489684,245876,267,0,0,0,0,FR,ALL,COM,67656682
2021-W37,FR,53179816.0,1319080,0,79669,0,169079,52661,22,0,0,0,0,FR,ALL,MOD,67656682
2021-W37,FR,53179816.0,357600,0,6498,0,112,83,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W22,FR,53179816.0,3965130,0,2167538,0,943364,2,0,0,0,0,0,FR,ALL,COM,67656682
2021-W22,FR,53179816.0,444000,0,267015,0,135435,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W22,FR,53179816.0,494000,0,100141,0,207,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W17,FR,53179816.0,303600,0,131349,0,145710,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W48,FR,53179816.0,178000,0,63,0,74,451,6991,2837,0,0,0,FR,ALL,MODBA.1,67871925
2021-W13,FR,53179816.0,385200,0,162923,0,38224,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W09,FR,53179816.0,2740170,0,13734,0,49684,179929,23271,10,0,0,0,FR,ALL,COM,67871925
2022-W05,FR,53179816.0,3471180,0,49830,0,201127,800237,22945,25,0,0,0,FR,ALL,COM,67871925
2022-W43,FR,53179816.0,1653120,0,1390,0,1864,12805,183706,58092,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W08,FR,53179816.0,702000,0,219405,0,410957,0,0,0,0,0,0,FR,ALL,COM,67656682
2022-W39,FR,53179816.0,2594880,0,0,0,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W35,FR,53179816.0,2593890,0,401189,0,1120584,106607,10,0,0,0,0,FR,ALL,COM,67656682
2021-W35,FR,53179816.0,700800,0,124759,0,267007,15486,1,0,0,0,0,FR,ALL,MOD,67656682
2023-W01,FR,53179816.0,702850,0,0,0,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2023-W09,FR,53179816.0,410010,0,34,0,43,123,632,995,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W51,FR,53179816.0,510000,0,0,0,0,3,18,8,0,0,0,FR,ALL,SGSK,67871925
2022-W51,FR,53179816.0,1999750,0,76,0,78,388,7778,3753,0,0,0,FR,ALL,MODBA.1,67871925
2021-W05,FR,53179816.0,565110,0,348197,0,222299,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W05,FR,53179816.0,273600,0,2891,0,2,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W10,FR,53179816.0,800280,0,579775,0,250874,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W10,FR,53179816.0,372000,0,51014,0,46946,0,0,0,0,0,0,FR,ALL,MOD,67656682
2023-W08,FR,53179816.0,2738200,0,11,0,11,31,130,102,0,0,0,FR,ALL,SGSK,67871925
2022-W02,FR,53179816.0,6398850,0,117974,0,335563,1733906,10887,11,0,0,0,FR,ALL,COM,67871925
2022-W02,FR,53179816.0,2077700,0,55878,0,189291,1487086,18426,11,0,0,0,FR,ALL,MOD,67871925
2020-W52,FR,53179816.0,58500,0,611,0,0,0,0,0,0,0,0,FR,ALL,COM,67320216
2021-W38,FR,53179816.0,1256800,0,52707,0,147474,62020,50,0,0,0,0,FR,ALL,MOD,67656682
2022-W50,FR,53179816.0,1099700,0,0,0,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W50,FR,53179816.0,1200000,0,98,0,117,710,14945,6050,0,0,0,FR,ALL,MODBA.1,67871925
2023-W05,FR,53179816.0,249000,0,1,0,4,9,110,132,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W38,FR,53179816.0,2594880,0,0,0,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W22,FR,53179816.0,1381200,0,18684,0,410251,0,0,0,0,0,0,FR,ALL,AZ,67656682
2022-W49,FR,53179816.0,400200,0,104,0,129,680,12941,5262,0,0,0,FR,ALL,MODBA.1,67871925
2021-W23,FR,53179816.0,3521700,0,1941209,0,1284679,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W26,FR,53179816.0,955600,0,5606,0,323600,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W27,FR,53179816.0,2441790,0,883831,0,2137639,13,0,0,0,0,0,FR,ALL,COM,67656682
2023-W09,FR,53179816.0,1968100,0,17,0,15,46,92,92,0,0,0,FR,ALL,SGSK,67871925
2021-W32,FR,53179816.0,1705200,0,205589,0,176641,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W06,FR,53179816.0,316800,0,50980,0,7,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W36,FR,53179816.0,300000,0,100908,0,205714,32683,1,0,0,0,0,FR,ALL,MOD,67656682
2022-W48,FR,53179816.0,170000,0,83,0,58,31,147,49,0,0,0,FR,ALL,NVXD,67871925
2022-W47,FR,53179816.0,2717600,0,0,0,0,0,0,0,0,0,0,FR,ALL,SGSK,67871925
2022-W47,FR,53179816.0,312000,0,53,0,69,327,4910,2095,0,0,0,FR,ALL,MODBA.1,67871925
2022-W47,FR,53179816.0,2476800,0,1504,0,1831,11661,168003,77569,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W46,FR,53179816.0,2503800,0,119908,0,217899,1130894,525,1,0,0,0,FR,ALL,COM,67656682
2022-W08,FR,53179816.0,2689000,0,17729,0,80061,296510,23043,13,0,0,0,FR,ALL,COM,67871925
2022-W08,FR,53179816.0,1128000,0,2,0,0,0,0,0,0,0,0,FR,ALL,NVXD,67871925
2023-W04,FR,53179816.0,696310,0,0,0,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2021-W06,FR,53179816.0,566280,0,277751,0,418608,0,0,0,0,0,0,FR,ALL,COM,67656682
2022-W36,FR,53179816.0,488400,0,0,0,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2021-W50,FR,53179816.0,1944000,0,97321,0,424427,2767944,2065,2,0,0,0,FR,ALL,COM,67656682
2022-W46,FR,53179816.0,342600,0,58,0,67,385,6027,2523,0,0,0,FR,ALL,MODBA.1,67871925
2022-W46,FR,53179816.0,3864000,0,1621,0,1938,12475,184474,79829,0,0,0,FR,ALL,COMBA.4-5,67871925
2023-W03,FR,53179816.0,1052680,0,0,0,0,0,0,0,0,0,0,FR,ALL,MODBA.4-5,67871925
2022-W37,FR,53179816.0,2594880,0,0,0,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W37,FR,53179816.0,576000,0,0,0,0,0,0,0,0,0,0,FR,ALL,MODBA.1,67871925
2022-W40,FR,53179816.0,357500,0,127,0,190,1341,20392,2953,0,0,0,FR,ALL,MODBA.1,67871925
2023-W03,FR,53179816.0,2358700,0,11,0,17,61,562,288,0,0,0,FR,ALL,SGSK,67871925
2021-W28,FR,53179816.0,2441790,0,1183659,0,2094605,1,0,0,0,0,0,FR,ALL,COM,67656682
2022-W03,FR,53179816.0,2077200,0,29893,0,107998,789559,16209,6,0,0,0,FR,ALL,MOD,67871925
2022-W03,FR,53179816.0,2041860,0,85213,0,229912,1244481,13457,13,0,0,0,FR,ALL,COM,67871925
2022-W09,FR,53179816.0,85700,0,1551,0,8286,26731,4735,5,0,0,0,FR,ALL,MOD,67871925
2021-W15,FR,53179816.0,206400,0,0,0,0,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W15,FR,53179816.0,1838070,0,1166250,0,697366,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W44,FR,53179816.0,1170000,0,97618,0,155878,556003,219,1,0,0,0,FR,ALL,COM,67656682
2022-W45,FR,53179816.0,612000,0,64,0,81,502,6089,2255,0,0,0,FR,ALL,MODBA.1,67871925
2022-W45,FR,53179816.0,129600,0,1262,0,1706,10543,154975,61693,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W11,FR,53179816.0,146800,0,197391,0,346,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W38,FR,53179816.0,678900,0,2494,0,86,64,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W38,FR,53179816.0,1657890,0,135043,0,363958,250453,300,0,0,0,0,FR,ALL,COM,67656682
2021-W05,FR,53179816.0,147500,0,25027,0,93,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W44,FR,53179816.0,500000,0,70,0,69,386,5714,2045,0,0,0,FR,ALL,MODBA.1,67871925
2021-W17,FR,53179816.0,2577510,0,1405117,0,838550,1,0,0,0,0,0,FR,ALL,COM,67656682
2021-W17,FR,53179816.0,2289600,31200,196665,0,21853,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W17,FR,53179816.0,180000,0,60001,0,34,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W29,FR,53179816.0,2442960,0,1616535,0,1854167,4,0,0,0,0,0,FR,ALL,COM,67656682
2021-W29,FR,53179816.0,1173600,0,293631,0,220850,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W45,FR,53179816.0,1170000,0,94625,0,173968,782663,327,0,0,0,0,FR,ALL,COM,67656682
2021-W01,FR,53179816.0,522600,0,105957,0,110,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W34,FR,53179816.0,3751020,0,483942,0,1438917,3,0,0,0,0,0,FR,ALL,COM,67656682
2022-W43,FR,53179816.0,979750,0,76,0,112,780,11281,3388,0,0,0,FR,ALL,MODBA.1,67871925
2022-W10,FR,53179816.0,2348370,0,8271,0,27270,88196,20473,16,0,0,0,FR,ALL,COM,67871925
2022-W10,FR,53179816.0,1527000,0,2178,0,130,93,2,0,0,0,0,FR,ALL,NVXD,67871925
2021-W18,FR,53179816.0,2519010,0,1698805,0,983241,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W18,FR,53179816.0,444000,0,140011,0,164772,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W21,FR,53179816.0,256800,0,318,0,670,2346,5146,40,0,0,0,FR,ALL,MOD,67871925
2022-W35,FR,53179816.0,100000,0,132,0,123,22,41,0,0,0,0,FR,ALL,NVXD,67871925
2021-W19,FR,53179816.0,432000,0,348386,0,90396,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W19,FR,53179816.0,364800,74400,84354,0,120652,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W20,FR,53179816.0,2519010,0,2311121,0,575212,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W20,FR,53179816.0,362300,0,61818,0,237354,0,0,0,0,0,0,FR,ALL,AZ,67656682
2021-W20,FR,53179816.0,232800,0,46791,0,82,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2022-W42,FR,53179816.0,375000,0,103,0,135,1062,16270,4302,0,0,0,FR,ALL,MODBA.1,67871925
2022-W42,FR,53179816.0,1650240,0,1269,0,1767,12710,193203,49613,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W42,FR,53179816.0,30000,0,89,0,104,29,158,40,0,0,0,FR,ALL,NVXD,67871925
2021-W30,FR,53179816.0,2442960,0,1807632,0,1228653,4,0,0,0,0,0,FR,ALL,COM,67656682
2021-W30,FR,53179816.0,666000,0,328060,0,171100,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W13,FR,53179816.0,2642500,0,593,0,1652,6663,14484,24,0,0,0,FR,ALL,MOD,67871925
2022-W24,FR,53179816.0,261600,0,421,0,723,2465,9012,64,0,0,0,FR,ALL,MOD,67871925
2022-W41,FR,53179816.0,1647360,0,967,0,1378,9208,134034,24241,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W19,FR,53179816.0,198000,0,45218,0,53,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W19,FR,53179816.0,2519010,0,2038552,0,849753,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W21,FR,53179816.0,2520180,0,2108925,0,662775,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W21,FR,53179816.0,504600,0,69667,0,182,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2021-W23,FR,53179816.0,444000,0,238974,0,140098,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W12,FR,53179816.0,1248390,0,884135,0,203780,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W12,FR,53179816.0,171900,0,144659,0,23636,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W12,FR,53179816.0,156000,0,603525,0,662,0,0,0,0,0,0,FR,ALL,AZ,67656682
2022-W14,FR,53179816.0,1202640,0,10957,0,14867,66314,167172,334,0,0,0,FR,ALL,COM,67871925
2022-W11,FR,53179816.0,3616320,0,6456,0,21911,71405,73054,52,0,0,0,FR,ALL,COM,67871925
2022-W11,FR,53179816.0,3074400,0,752,0,2659,8183,9558,5,0,0,0,FR,ALL,MOD,67871925
2021-W31,FR,53179816.0,2578680,0,1423156,0,1009577,5,0,0,0,0,0,FR,ALL,COM,67656682
2021-W31,FR,53179816.0,665400,0,266862,0,159022,0,0,0,0,0,0,FR,ALL,MOD,67656682
2022-W36,FR,53179816.0,2594880,0,0,0,0,0,0,0,0,0,0,FR,ALL,COMBA.4-5,67871925
2022-W14,FR,53179816.0,72000,0,688,0,1617,6252,15613,57,0,0,0,FR,ALL,MOD,67871925
2021-W13,FR,53179816.0,1247220,0,949279,0,427672,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W13,FR,53179816.0,1464000,0,423356,0,749,0,0,0,0,0,0,FR,ALL,AZ,67656682
2022-W40,FR,53179816.0,1647360,0,121,0,198,1212,13903,2044,0,0,0,FR,ALL,COMBA.4-5,67871925
2021-W47,FR,53179816.0,2266290,0,125583,0,259487,1597134,622,0,0,0,0,FR,ALL,COM,67656682
2022-W17,FR,53179816.0,3026880,0,6052,0,16292,60317,169763,670,0,0,0,FR,ALL,COM,67871925
2021-W24,FR,53179816.0,444000,0,205026,0,157810,0,0,0,0,0,0,FR,ALL,MOD,67656682
2021-W23,FR,53179816.0,204000,0,76707,0,193,0,0,0,0,0,0,FR,ALL,JANSS,67656682
2022-W16,FR,53179816.0,144000,0,492,0,1174,4473,9933,52,0,0,0,FR,ALL,MOD,67871925
2022-W16,FR,53179816.0,2419200,0,5147,0,11377,55734,140283,420,0,0,0,FR,ALL,COM,67871925
2023-W06,FR,53179816.0,204800,0,15,0,18,58,523,694,0,0,0,FR,ALL,MODBA.4-5,67871925
2020-W53,FR,53179816.0,464100,0,3909,0,8,0,0,0,0,0,0,FR,ALL,COM,67320216
2022-W25,FR,53179816.0,2306200,0,352,0,657,2562,12247,143,0,0,0,FR,ALL,MOD,67871925
2022-W12,FR,53179816.0,758400,0,6096,0,17059,65968,117582,109,0,0,0,FR,ALL,COM,67871925
2022-W12,FR,53179816.0,2829700,0,665,0,1966,7367,13677,27,0,0,0,FR,ALL,MOD,67871925
2021-W32,FR,53179816.0,2579850,0,1027997,0,1172975,4,0,0,0,0,0,FR,ALL,COM,67656682
2021-W11,FR,53179816.0,800280,0,729894,0,178312,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W10,FR,53179816.0,1063200,0,659994,0,431,0,0,0,0,0,0,FR,ALL,AZ,67656682
2022-W20,FR,53179816.0,426000,0,485,0,974,3731,8556,66,0,0,0,FR,ALL,MOD,67871925
2021-W48,FR,53179816.0,320580,499200,106177,0,374218,2847631,1519,0,0,0,0,FR,ALL,COM,67656682
2021-W04,FR,53179816.0,567450,0,517094,0,53230,0,0,0,0,0,0,FR,ALL,COM,67656682
2021-W07,FR,53179816.0,684450,0,202685,0,510851,0,0,0,0,0,0,FR,ALL,COM,67656682
